,cell_id,order
582,SA532X2XB00147-A90679-R61-C13,582
583,SA532X2XB00147-A90679-R61-C12,583
584,SA532X2XB00147-A90679-R30-C44,584
585,SA532X2XB00147-A90679-R61-C14,585
586,SA532X2XB00147-A90679-R61-C17,586
587,SA532X2XB00147-A90679-R61-C16,587
588,SA532X2XB00147-A90679-R62-C19,588
589,SA532X2XB00147-A90679-R14-C04,589
590,SA532X2XB00147-A90679-R37-C47,590
591,SA532X2XB00147-A90679-R31-C18,591
592,SA532X2XB00147-A90679-R37-C42,592
593,SA532X2XB00147-A90679-R64-C48,593
594,SA532X2XB00147-A90679-R25-C19,594
595,SA532X2XB00147-A90679-R62-C12,595
596,SA532X2XB00147-A90679-R39-C32,596
597,SA532X2XB00147-A90679-R39-C33,597
598,SA532X2XB00147-A90679-R03-C32,598
599,SA532X2XB00147-A90679-R03-C31,599
600,SA532X2XB00147-A90679-R03-C30,600
601,SA532X2XB00147-A90679-R22-C05,601
602,SA532X2XB00147-A90679-R22-C07,602
603,SA532X2XB00147-A90679-R22-C06,603
604,SA532X2XB00147-A90679-R47-C11,604
605,SA532X2XB00147-A90679-R26-C45,605
606,SA532X2XB00147-A90679-R63-C19,606
607,SA532X2XB00147-A90679-R47-C14,607
608,SA532X2XB00147-A90679-R67-C50,608
609,SA532X2XB00147-A90679-R47-C19,609
610,SA532X2XB00147-A90679-R15-C36,610
611,SA532X2XB00147-A90679-R15-C37,611
612,SA532X2XB00147-A90679-R11-C31,612
613,SA532X2XB00147-A90679-R15-C32,613
614,SA532X2XB00147-A90679-R15-C33,614
615,SA532X2XB00147-A90679-R11-C34,615
616,SA532X2XB00147-A90679-R15-C31,616
617,SA532X2XB00147-A90679-R70-C48,617
618,SA532X2XB00147-A90679-R11-C38,618
619,SA532X2XB00147-A90679-R34-C47,619
620,SA532X2XB00147-A90679-R70-C49,620
621,SA532X2XB00147-A90679-R39-C44,621
622,SA532X2XB00147-A90679-R41-C33,622
623,SA532X2XB00147-A90679-R17-C20,623
624,SA532X2XB00147-A90679-R41-C35,624
625,SA532X2XB00147-A90679-R35-C25,625
626,SA532X2XB00147-A90679-R39-C43,626
627,SA532X2XB00147-A90679-R41-C39,627
628,SA532X2XB00147-A90679-R59-C60,628
629,SA532X2XB00147-A90679-R67-C20,629
630,SA532X2XB00147-A90679-R59-C62,630
631,SA532X2XB00147-A90679-R67-C26,631
632,SA532X2XB00147-A90679-R67-C24,632
633,SA532X2XB00147-A90679-R67-C25,633
634,SA532X2XB00147-A90679-R40-C62,634
635,SA532X2XB00147-A90679-R61-C48,635
636,SA532X2XB00147-A90679-R62-C56,636
637,SA532X2XB00147-A90679-R70-C47,637
638,SA532X2XB00147-A90679-R45-C53,638
639,SA532X2XB00147-A90679-R45-C52,639
640,SA532X2XB00147-A90679-R64-C15,640
641,SA532X2XB00147-A90679-R45-C50,641
642,SA532X2XB00147-A90679-R63-C62,642
643,SA532X2XB00147-A90679-R69-C60,643
644,SA532X2XB00147-A90679-R69-C61,644
645,SA532X2XB00147-A90679-R16-C11,645
646,SA532X2XB00147-A90679-R16-C10,646
647,SA532X2XB00147-A90679-R42-C03,647
648,SA532X2XB00147-A90679-R21-C14,648
649,SA532X2XB00147-A90679-R68-C48,649
650,SA532X2XB00147-A90679-R16-C19,650
651,SA532X2XB00147-A90679-R42-C04,651
652,SA532X2XB00147-A90679-R21-C68,652
653,SA532X2XB00147-A90679-R43-C53,653
654,SA532X2XB00147-A90679-R63-C61,654
655,SA532X2XB00147-A90679-R34-C24,655
656,SA532X2XB00147-A90679-R62-C62,656
657,SA532X2XB00147-A90679-R21-C61,657
658,SA532X2XB00147-A90679-R21-C67,658
659,SA532X2XB00147-A90679-R27-C12,659
660,SA532X2XB00147-A90679-R27-C16,660
661,SA532X2XB00147-A90679-R17-C10,661
662,SA532X2XB00147-A90679-R70-C17,662
663,SA532X2XB00147-A90679-R46-C64,663
664,SA532X2XB00147-A90679-R20-C24,664
665,SA532X2XB00147-A90679-R20-C27,665
666,SA532X2XB00147-A90679-R20-C26,666
667,SA532X2XB00147-A90679-R32-C24,667
668,SA532X2XB00147-A90679-R20-C20,668
669,SA532X2XB00147-A90679-R70-C60,669
670,SA532X2XB00147-A90679-R63-C47,670
671,SA532X2XB00147-A90679-R63-C48,671
672,SA532X2XB00147-A90679-R63-C49,672
673,SA532X2XB00147-A90679-R20-C29,673
674,SA532X2XB00147-A90679-R67-C22,674
675,SA532X2XB00147-A90679-R70-C12,675
676,SA532X2XB00147-A90679-R43-C33,676
677,SA532X2XB00147-A90679-R34-C23,677
678,SA532X2XB00147-A90679-R34-C21,678
679,SA532X2XB00147-A90679-R34-C26,679
680,SA532X2XB00147-A90679-R08-C17,680
681,SA532X2XB00147-A90679-R08-C14,681
682,SA532X2XB00147-A90679-R20-C57,682
683,SA532X2XB00147-A90679-R34-C28,683
684,SA532X2XB00147-A90679-R34-C43,684
685,SA532X2XB00147-A90679-R44-C52,685
686,SA532X2XB00147-A90679-R59-C61,686
687,SA532X2XB00147-A90679-R32-C25,687
688,SA532X2XB00147-A90679-R61-C47,688
689,SA532X2XB00147-A90679-R67-C23,689
690,SA532X2XB00147-A90679-R09-C08,690
691,SA532X2XB00147-A90679-R26-C17,691
692,SA532X2XB00147-A90679-R19-C52,692
693,SA532X2XB00147-A90679-R70-C56,693
694,SA532X2XB00147-A90679-R18-C11,694
695,SA532X2XB00147-A90679-R18-C12,695
696,SA532X2XB00147-A90679-R66-C52,696
697,SA532X2XB00147-A90679-R66-C47,697
698,SA532X2XB00147-A90679-R66-C49,698
699,SA532X2XB00147-A90679-R18-C18,699
700,SA532X2XB00147-A90679-R32-C70,700
701,SA532X2XB00147-A90679-R02-C54,701
702,SA532X2XB00147-A90679-R02-C55,702
703,SA532X2XB00147-A90679-R14-C40,703
704,SA532X2XB00147-A90679-R14-C41,704
705,SA532X2XB00147-A90679-R67-C61,705
706,SA532X2XB00147-A90679-R70-C19,706
707,SA532X2XB00147-A90679-R14-C48,707
708,SA532X2XB00147-A90679-R02-C58,708
709,SA532X2XB00147-A90679-R41-C09,709
710,SA532X2XB00147-A90679-R35-C07,710
711,SA532X2XB00147-A90679-R35-C08,711
712,SA532X2XB00147-A90679-R22-C43,712
713,SA532X2XB00147-A90679-R22-C47,713
714,SA532X2XB00147-A90679-R22-C46,714
715,SA532X2XB00147-A90679-R48-C21,715
716,SA532X2XB00147-A90679-R48-C20,716
717,SA532X2XB00147-A90679-R62-C49,717
718,SA532X2XB00147-A90679-R48-C26,718
719,SA532X2XB00147-A90679-R38-C28,719
720,SA532X2XB00147-A90679-R66-C50,720
721,SA532X2XB00147-A90679-R59-C50,721
722,SA532X2XB00147-A90679-R23-C50,722
723,SA532X2XB00147-A90679-R68-C58,723
724,SA532X2XB00147-A90679-R68-C59,724
725,SA532X2XB00147-A90679-R59-C51,725
726,SA532X2XB00147-A90679-R68-C54,726
727,SA532X2XB00147-A90679-R68-C55,727
728,SA532X2XB00147-A90679-R23-C59,728
729,SA532X2XB00147-A90679-R68-C57,729
730,SA532X2XB00147-A90679-R68-C50,730
731,SA532X2XB00147-A90679-R60-C49,731
732,SA532X2XB00147-A90679-R68-C52,732
733,SA532X2XB00147-A90679-R61-C61,733
734,SA532X2XB00147-A90679-R67-C53,734
735,SA532X2XB00147-A90679-R67-C52,735
736,SA532X2XB00147-A90679-R67-C51,736
737,SA532X2XB00147-A90679-R60-C48,737
738,SA532X2XB00147-A90679-R67-C57,738
739,SA532X2XB00147-A90679-R67-C56,739
740,SA532X2XB00147-A90679-R67-C55,740
741,SA532X2XB00147-A90679-R67-C54,741
742,SA532X2XB00147-A90679-R59-C54,742
743,SA532X2XB00147-A90679-R67-C59,743
744,SA532X2XB00147-A90679-R05-C32,744
745,SA532X2XB00147-A90679-R05-C35,745
746,SA532X2XB00147-A90679-R05-C36,746
747,SA532X2XB00147-A90679-R25-C46,747
748,SA532X2XB00147-A90679-R25-C47,748
749,SA532X2XB00147-A90679-R60-C56,749
750,SA532X2XB00147-A90679-R60-C57,750
751,SA532X2XB00147-A90679-R60-C50,751
752,SA532X2XB00147-A90679-R25-C43,752
753,SA532X2XB00147-A90679-R25-C40,753
754,SA532X2XB00147-A90679-R25-C41,754
755,SA532X2XB00147-A90679-R31-C61,755
756,SA532X2XB00147-A90679-R59-C57,756
757,SA532X2XB00147-A90679-R60-C58,757
758,SA532X2XB00147-A90679-R60-C59,758
759,SA532X2XB00147-A90679-R25-C48,759
760,SA532X2XB00147-A90679-R13-C26,760
761,SA532X2XB00147-A90679-R13-C25,761
762,SA532X2XB00147-A90679-R36-C28,762
763,SA532X2XB00147-A90679-R44-C24,763
764,SA532X2XB00147-A90679-R59-C59,764
765,SA532X2XB00147-A90679-R36-C25,765
766,SA532X2XB00147-A90679-R35-C55,766
767,SA532X2XB00147-A90679-R36-C21,767
768,SA532X2XB00147-A90679-R13-C29,768
769,SA532X2XB00147-A90679-R61-C49,769
770,SA532X2XB00147-A90679-R27-C54,770
771,SA532X2XB00147-A90679-R47-C46,771
772,SA532X2XB00147-A90679-R31-C52,772
773,SA532X2XB00147-A90679-R47-C44,773
774,SA532X2XB00147-A90679-R47-C42,774
775,SA532X2XB00147-A90679-R27-C59,775
776,SA532X2XB00147-A90679-R21-C51,776
777,SA532X2XB00147-A90679-R21-C55,777
778,SA532X2XB00147-A90679-R65-C21,778
779,SA532X2XB00147-A90679-R28-C37,779
780,SA532X2XB00147-A90679-R65-C18,780
781,SA532X2XB00147-A90679-R11-C41,781
782,SA532X2XB00147-A90679-R65-C12,782
783,SA532X2XB00147-A90679-R11-C46,783
784,SA532X2XB00147-A90679-R41-C68,784
785,SA532X2XB00147-A90679-R19-C28,785
786,SA532X2XB00147-A90679-R69-C51,786
787,SA532X2XB00147-A90679-R70-C16,787
788,SA532X2XB00147-A90679-R61-C57,788
789,SA532X2XB00147-A90679-R45-C01,789
790,SA532X2XB00147-A90679-R40-C39,790
791,SA532X2XB00147-A90679-R66-C54,791
792,SA532X2XB00147-A90679-R45-C39,792
793,SA532X2XB00147-A90679-R69-C52,793
794,SA532X2XB00147-A90679-R40-C30,794
795,SA532X2XB00147-A90679-R40-C33,795
796,SA532X2XB00147-A90679-R63-C24,796
797,SA532X2XB00147-A90679-R48-C31,797
798,SA532X2XB00147-A90679-R65-C25,798
799,SA532X2XB00147-A90679-R61-C52,799
800,SA532X2XB00147-A90679-R45-C35,800
801,SA532X2XB00147-A90679-R69-C59,801
802,SA532X2XB00147-A90679-R69-C58,802
803,SA532X2XB00147-A90679-R66-C55,803
804,SA532X2XB00147-A90679-R46-C55,804
805,SA532X2XB00147-A90679-R69-C55,805
806,SA532X2XB00147-A90679-R16-C45,806
807,SA532X2XB00147-A90679-R69-C57,807
808,SA532X2XB00147-A90679-R69-C56,808
809,SA532X2XB00147-A90679-R16-C40,809
810,SA532X2XB00147-A90679-R69-C50,810
811,SA532X2XB00147-A90679-R28-C30,811
812,SA532X2XB00147-A90679-R44-C17,812
813,SA532X2XB00147-A90679-R65-C24,813
814,SA532X2XB00147-A90679-R44-C13,814
815,SA532X2XB00147-A90679-R65-C26,815
816,SA532X2XB00147-A90679-R41-C03,816
817,SA532X2XB00147-A90679-R65-C20,817
818,SA532X2XB00147-A90679-R08-C30,818
819,SA532X2XB00147-A90679-R65-C22,819
820,SA532X2XB00147-A90679-R44-C15,820
821,SA532X2XB00147-A90679-R69-C20,821
822,SA532X2XB00147-A90679-R61-C59,822
823,SA532X2XB00147-A90679-R69-C22,823
824,SA532X2XB00147-A90679-R65-C23,824
825,SA532X2XB00147-A90679-R69-C24,825
826,SA532X2XB00147-A90679-R69-C25,826
827,SA532X2XB00147-A90679-R07-C71,827
828,SA532X2XB00147-A90679-R08-C22,828
829,SA532X2XB00147-A90679-R19-C12,829
830,SA532X2XB00147-A90679-R33-C39,830
831,SA532X2XB00147-A90679-R43-C22,831
832,SA532X2XB00147-A90679-R45-C02,832
833,SA532X2XB00147-A90679-R45-C03,833
834,SA532X2XB00147-A90679-R33-C30,834
835,SA532X2XB00147-A90679-R33-C37,835
836,SA532X2XB00147-A90679-R68-C47,836
837,SA532X2XB00147-A90679-R63-C26,837
838,SA532X2XB00147-A90679-R69-C23,838
839,SA532X2XB00147-A90679-R69-C62,839
840,SA532X2XB00147-A90679-R12-C47,840
841,SA532X2XB00147-A90679-R38-C60,841
842,SA532X2XB00147-A90679-R48-C64,842
843,SA532X2XB00147-A90679-R48-C62,843
844,SA532X2XB00147-A90679-R66-C51,844
845,SA532X2XB00147-A90679-R69-C17,845
846,SA532X2XB00147-A90679-R24-C37,846
847,SA532X2XB00147-A90679-R32-C39,847
848,SA532X2XB00147-A90679-R32-C37,848
849,SA532X2XB00147-A90679-R66-C56,849
850,SA532X2XB00147-A90679-R24-C39,850
851,SA532X2XB00147-A90679-R66-C57,851
852,SA532X2XB00147-A90679-R06-C46,852
853,SA532X2XB00147-A90679-R06-C45,853
854,SA532X2XB00147-A90679-R06-C43,854
855,SA532X2XB00147-A90679-R06-C42,855
856,SA532X2XB00147-A90679-R26-C64,856
857,SA532X2XB00147-A90679-R34-C53,857
858,SA532X2XB00147-A90679-R70-C23,858
859,SA532X2XB00147-A90679-R70-C20,859
860,SA532X2XB00147-A90679-R20-C62,860
861,SA532X2XB00147-A90679-R70-C26,861
862,SA532X2XB00147-A90679-R19-C68,862
863,SA532X2XB00147-A90679-R34-C55,863
864,SA532X2XB00147-A90679-R65-C17,864
865,SA532X2XB00147-A90679-R09-C39,865
866,SA532X2XB00147-A90679-R35-C40,866
867,SA532X2XB00147-A90679-R35-C43,867
868,SA532X2XB00147-A90679-R09-C30,868
869,SA532X2XB00147-A90679-R39-C22,869
870,SA532X2XB00147-A90679-R68-C11,870
871,SA532X2XB00147-A90679-R38-C06,871
872,SA532X2XB00147-A90679-R66-C59,872
873,SA532X2XB00147-A90679-R68-C14,873
874,SA532X2XB00147-A90679-R68-C15,874
875,SA532X2XB00147-A90679-R66-C18,875
876,SA532X2XB00147-A90679-R66-C19,876
877,SA532X2XB00147-A90679-R66-C16,877
878,SA532X2XB00147-A90679-R66-C17,878
879,SA532X2XB00147-A90679-R18-C44,879
880,SA532X2XB00147-A90679-R66-C15,880
881,SA532X2XB00147-A90679-R66-C12,881
882,SA532X2XB00147-A90679-R18-C43,882
883,SA532X2XB00147-A90679-R44-C30,883
884,SA532X2XB00147-A90679-R23-C16,884
885,SA532X2XB00147-A90679-R63-C21,885
886,SA532X2XB00147-A90679-R14-C33,886
887,SA532X2XB00147-A90679-R37-C24,887
888,SA532X2XB00147-A90679-R23-C19,888
889,SA532X2XB00147-A90679-R36-C46,889
890,SA532X2XB00147-A90679-R12-C35,890
891,SA532X2XB00147-A90679-R12-C34,891
892,SA532X2XB00147-A90679-R04-C36,892
893,SA532X2XB00147-A90679-R03-C24,893
894,SA532X2XB00147-A90679-R03-C25,894
895,SA532X2XB00147-A90679-R03-C26,895
896,SA532X2XB00147-A90679-R36-C67,896
897,SA532X2XB00147-A90679-R03-C28,897
898,SA532X2XB00147-A90679-R31-C26,898
899,SA532X2XB00147-A90679-R60-C12,899
900,SA532X2XB00147-A90679-R25-C01,900
901,SA532X2XB00147-A90679-R60-C14,901
902,SA532X2XB00147-A90679-R60-C15,902
903,SA532X2XB00147-A90679-R22-C10,903
904,SA532X2XB00147-A90679-R07-C47,904
905,SA532X2XB00147-A90679-R05-C67,905
906,SA532X2XB00147-A90679-R05-C60,906
907,SA532X2XB00147-A90679-R15-C03,907
908,SA532X2XB00147-A90679-R60-C55,908
909,SA532X2XB00147-A90679-R15-C07,909
910,SA532X2XB00147-A90679-R36-C44,910
911,SA532X2XB00147-A90679-R67-C17,911
912,SA532X2XB00147-A90679-R36-C14,912
913,SA532X2XB00147-A90679-R36-C17,913
914,SA532X2XB00147-A90679-R36-C16,914
915,SA532X2XB00147-A90679-R67-C13,915
916,SA532X2XB00147-A90679-R36-C10,916
917,SA532X2XB00147-A90679-R39-C50,917
918,SA532X2XB00147-A90679-R31-C39,918
919,SA532X2XB00147-A90679-R48-C68,919
920,SA532X2XB00147-A90679-R60-C61,920
921,SA532X2XB00147-A90679-R36-C18,921
922,SA532X2XB00147-A90679-R67-C19,922
923,SA532X2XB00147-A90679-R60-C62,923
924,SA532X2XB00147-A90679-R45-C40,924
925,SA532X2XB00147-A90679-R68-C61,925
926,SA532X2XB00147-A90679-R68-C60,926
927,SA532X2XB00147-A90679-R68-C62,927
928,SA532X2XB00147-A90679-R30-C26,928
929,SA532X2XB00147-A90679-R48-C09,929
930,SA532X2XB00147-A90679-R60-C19,930
931,SA532X2XB00147-A90679-R30-C23,931
932,SA532X2XB00147-A90679-R48-C08,932
933,SA532X2XB00147-A90679-R62-C57,933
934,SA532X2XB00147-A90679-R27-C04,934
935,SA532X2XB00147-A90679-R45-C41,935
936,SA532X2XB00147-A90679-R27-C06,936
937,SA532X2XB00147-A90679-R27-C07,937
938,SA532X2XB00147-A90679-R01-C67,938
939,SA532X2XB00147-A90679-R07-C24,939
940,SA532X2XB00147-A90679-R31-C30,940
941,SA532X2XB00147-A90679-R69-C13,941
942,SA532X2XB00147-A90679-R07-C27,942
943,SA532X2XB00147-A90679-R69-C15,943
944,SA532X2XB00147-A90679-R07-C21,944
945,SA532X2XB00147-A90679-R16-C06,945
946,SA532X2XB00147-A90679-R69-C16,946
947,SA532X2XB00147-A90679-R16-C08,947
948,SA532X2XB00147-A90679-R46-C22,948
949,SA532X2XB00147-A90679-R40-C04,949
950,SA532X2XB00147-A90679-R40-C06,950
951,SA532X2XB00147-A90679-R67-C21,951
952,SA532X2XB00147-A90679-R11-C09,952
953,SA532X2XB00147-A90679-R15-C24,953
954,SA532X2XB00147-A90679-R48-C01,954
955,SA532X2XB00147-A90679-R40-C08,955
956,SA532X2XB00147-A90679-R65-C61,956
957,SA532X2XB00147-A90679-R66-C11,957
958,SA532X2XB00147-A90679-R12-C28,958
959,SA532X2XB00147-A90679-R17-C23,959
960,SA532X2XB00147-A90679-R17-C22,960
961,SA532X2XB00147-A90679-R65-C62,961
962,SA532X2XB00147-A90679-R12-C29,962
963,SA532X2XB00147-A90679-R17-C26,963
964,SA532X2XB00147-A90679-R64-C17,964
965,SA532X2XB00147-A90679-R70-C53,965
966,SA532X2XB00147-A90679-R70-C52,966
967,SA532X2XB00147-A90679-R70-C51,967
968,SA532X2XB00147-A90679-R70-C50,968
969,SA532X2XB00147-A90679-R70-C57,969
970,SA532X2XB00147-A90679-R70-C14,970
971,SA532X2XB00147-A90679-R70-C55,971
972,SA532X2XB00147-A90679-R70-C54,972
973,SA532X2XB00147-A90679-R70-C59,973
974,SA532X2XB00147-A90679-R70-C58,974
975,SA532X2XB00147-A90679-R60-C13,975
976,SA532X2XB00147-A90679-R20-C39,976
977,SA532X2XB00147-A90679-R38-C13,977
978,SA532X2XB00147-A90679-R65-C19,978
979,SA532X2XB00147-A90679-R44-C58,979
980,SA532X2XB00147-A90679-R33-C45,980
981,SA532X2XB00147-A90679-R33-C44,981
982,SA532X2XB00147-A90679-R44-C63,982
983,SA532X2XB00147-A90679-R65-C14,983
984,SA532X2XB00147-A90679-R44-C61,984
985,SA532X2XB00147-A90679-R65-C16,985
986,SA532X2XB00147-A90679-R65-C11,986
987,SA532X2XB00147-A90679-R65-C13,987
988,SA532X2XB00147-A90679-R44-C64,988
989,SA532X2XB00147-A90679-R26-C26,989
990,SA532X2XB00147-A90679-R43-C28,990
991,SA532X2XB00147-A90679-R45-C38,991
992,SA532X2XB00147-A90679-R37-C72,992
993,SA532X2XB00147-A90679-R08-C28,993
994,SA532X2XB00147-A90679-R19-C21,994
995,SA532X2XB00147-A90679-R08-C26,995
996,SA532X2XB00147-A90679-R34-C14,996
997,SA532X2XB00147-A90679-R34-C13,997
998,SA532X2XB00147-A90679-R19-C24,998
999,SA532X2XB00147-A90679-R08-C21,999
1000,SA532X2XB00147-A90679-R34-C10,1000
1001,SA532X2XB00147-A90679-R18-C02,1001
1002,SA532X2XB00147-A90679-R66-C53,1002
1003,SA532X2XB00147-A90679-R32-C66,1003
1004,SA532X2XB00147-A90679-R63-C25,1004
1005,SA532X2XB00147-A90679-R63-C22,1005
1006,SA532X2XB00147-A90679-R63-C23,1006
1007,SA532X2XB00147-A90679-R63-C20,1007
1008,SA532X2XB00147-A90679-R60-C53,1008
1009,SA532X2XB00147-A90679-R66-C58,1009
1010,SA532X2XB00147-A90679-R62-C51,1010
1011,SA532X2XB00147-A90679-R32-C68,1011
1012,SA532X2XB00147-A90679-R19-C67,1012
1013,SA532X2XB00147-A90679-R37-C61,1013
1014,SA532X2XB00147-A90679-R37-C60,1014
1015,SA532X2XB00147-A90679-R37-C67,1015
1016,SA532X2XB00147-A90679-R24-C41,1016
1017,SA532X2XB00147-A90679-R39-C57,1017
1018,SA532X2XB00147-A90679-R61-C54,1018
1019,SA532X2XB00147-A90679-R35-C15,1019
1020,SA532X2XB00147-A90679-R43-C21,1020
1021,SA532X2XB00147-A90679-R29-C01,1021
1022,SA532X2XB00147-A90679-R62-C53,1022
1023,SA532X2XB00147-A90679-R22-C52,1023
1024,SA532X2XB00147-A90679-R38-C12,1024
1025,SA532X2XB00147-A90679-R62-C54,1025
1026,SA532X2XB00147-A90679-R62-C55,1026
1027,SA532X2XB00147-A90679-R38-C17,1027
1028,SA532X2XB00147-A90679-R22-C57,1028
1029,SA532X2XB00147-A90679-R62-C50,1029
1030,SA532X2XB00147-A90679-R08-C69,1030
1031,SA532X2XB00147-A90679-R70-C62,1031
1032,SA532X2XB00147-A90679-R62-C58,1032
1033,SA532X2XB00147-A90679-R62-C59,1033
1034,SA532X4XB00273-A95732B-R36-C39,1034
1035,SA532X4XB00273-A95732B-R36-C37,1035
1036,SA532X4XB00273-A95732B-R36-C36,1036
1037,SA532X4XB00273-A95732B-R36-C35,1037
1038,SA532X4XB00273-A95732B-R36-C34,1038
1039,SA532X4XB00273-A95732B-R36-C33,1039
1040,SA532X4XB00273-A95732B-R36-C32,1040
1041,SA1015-A95732B-R37-C04,1041
1042,SA532X4XB00273-A95732B-R36-C30,1042
1043,SA532X4XB00273-A95732B-R33-C49,1043
1044,SA532X4XB00273-A95732B-R33-C48,1044
1045,SA532X4XB00273-A95732B-R33-C41,1045
1046,SA532X4XB00273-A95732B-R35-C17,1046
1047,SA532X4XB00273-A95732B-R33-C46,1047
1048,SA532X4XB00273-A95732B-R33-C45,1048
1049,SA532X4XB00273-A95732B-R37-C23,1049
1050,SA532X4XB00273-A95732B-R25-C68,1050
1051,SA532X4XB00273-A95732B-R25-C69,1051
1052,SA532X4XB00273-A95732B-R37-C22,1052
1053,SA532X4XB00273-A95732B-R25-C60,1053
1054,SA532X4XB00273-A95732B-R25-C61,1054
1055,SA532X4XB00273-A95732B-R25-C62,1055
1056,SA532X4XB00273-A95732B-R25-C63,1056
1057,SA532X4XB00273-A95732B-R25-C65,1057
1058,SA532X4XB00273-A95732B-R25-C66,1058
1059,SA532X4XB00273-A95732B-R25-C67,1059
1060,SA532X4XB00273-A95732B-R35-C70,1060
1061,SA532X4XB00273-A95732B-R36-C31,1061
1062,SA532X4XB00273-A95732B-R37-C28,1062
1063,SA532X4XB00273-A95732B-R27-C40,1063
1064,SA532X4XB00273-A95732B-R27-C41,1064
1065,SA532X4XB00273-A95732B-R27-C42,1065
1066,SA532X4XB00273-A95732B-R27-C43,1066
1067,SA532X4XB00273-A95732B-R27-C44,1067
1068,SA532X4XB00273-A95732B-R34-C49,1068
1069,SA532X4XB00273-A95732B-R37-C35,1069
1070,SA532X4XB00273-A95732B-R34-C44,1070
1071,SA532X4XB00273-A95732B-R34-C45,1071
1072,SA532X4XB00273-A95732B-R34-C46,1072
1073,SA532X4XB00273-A95732B-R37-C39,1073
1074,SA532X4XB00273-A95732B-R34-C40,1074
1075,SA532X4XB00273-A95732B-R34-C42,1075
1076,SA532X4XB00273-A95732B-R34-C43,1076
1077,SA532X4XB00273-A95732B-R26-C70,1077
1078,SA532X4XB00273-A95732B-R32-C70,1078
1079,SA532X4XB00273-A95732B-R24-C06,1079
1080,SA532X4XB00273-A95732B-R24-C03,1080
1081,SA532X4XB00273-A95732B-R30-C52,1081
1082,SA532X4XB00273-A95732B-R24-C09,1082
1083,SA532X4XB00273-A95732B-R24-C08,1083
1084,SA532X4XB00273-A95732B-R38-C56,1084
1085,SA532X4XB00273-A95732B-R38-C55,1085
1086,SA532X4XB00273-A95732B-R38-C54,1086
1087,SA532X4XB00273-A95732B-R38-C53,1087
1088,SA532X4XB00273-A95732B-R38-C52,1088
1089,SA532X4XB00273-A95732B-R38-C51,1089
1090,SA532X4XB00273-A95732B-R26-C66,1090
1091,SA532X4XB00273-A95732B-R38-C59,1091
1092,SA532X4XB00273-A95732B-R38-C58,1092
1093,SA532X4XB00273-A95732B-R37-C07,1093
1094,SA532X4XB00273-A95732B-R39-C44,1094
1095,SA532X4XB00273-A95732B-R39-C47,1095
1096,SA532X4XB00273-A95732B-R39-C46,1096
1097,SA532X4XB00273-A95732B-R39-C41,1097
1098,SA532X4XB00273-A95732B-R39-C40,1098
1099,SA532X4XB00273-A95732B-R39-C43,1099
1100,SA532X4XB00273-A95732B-R39-C42,1100
1101,SA532X4XB00273-A95732B-R39-C49,1101
1102,SA532X4XB00273-A95732B-R39-C48,1102
1103,SA532X4XB00273-A95732B-R36-C70,1103
1104,SA532X4XB00273-A95732B-R25-C28,1104
1105,SA532X4XB00273-A95732B-R25-C26,1105
1106,SA532X4XB00273-A95732B-R25-C27,1106
1107,SA532X4XB00273-A95732B-R25-C20,1107
1108,SA532X4XB00273-A95732B-R25-C22,1108
1109,SA532X4XB00273-A95732B-R25-C23,1109
1110,SA532X4XB00273-A95732B-R35-C27,1110
1111,SA1015-A95732B-R30-C04,1111
1112,SA532X4XB00273-A95732B-R38-C10,1112
1113,SA532X4XB00273-A95732B-R33-C70,1113
1114,SA532X4XB00273-A95732B-R27-C07,1114
1115,SA532X4XB00273-A95732B-R27-C03,1115
1116,SA532X4XB00273-A95732B-R29-C06,1116
1117,SA532X4XB00273-A95732B-R27-C08,1117
1118,SA532X4XB00273-A95732B-R27-C09,1118
1119,SA532X4XB00273-A95732B-R35-C22,1119
1120,SA532X4XB00273-A95732B-R35-C21,1120
1121,SA532X4XB00273-A95732B-R35-C20,1121
1122,SA532X4XB00273-A95732B-R36-C06,1122
1123,SA532X4XB00273-A95732B-R36-C07,1123
1124,SA532X4XB00273-A95732B-R36-C03,1124
1125,SA532X4XB00273-A95732B-R36-C08,1125
1126,SA532X4XB00273-A95732B-R36-C09,1126
1127,SA532X4XB00273-A95732B-R32-C39,1127
1128,SA532X4XB00273-A95732B-R35-C29,1128
1129,SA532X4XB00273-A95732B-R32-C33,1129
1130,SA532X4XB00273-A95732B-R32-C32,1130
1131,SA532X4XB00273-A95732B-R35-C25,1131
1132,SA532X4XB00273-A95732B-R35-C24,1132
1133,SA532X4XB00273-A95732B-R35-C23,1133
1134,SA532X4XB00273-A95732B-R32-C36,1134
1135,SA532X4XB00273-A95732B-R32-C35,1135
1136,SA532X4XB00273-A95732B-R32-C34,1136
1137,SA532X4XB00273-A95732B-R28-C29,1137
1138,SA532X4XB00273-A95732B-R28-C28,1138
1139,SA532X4XB00273-A95732B-R34-C15,1139
1140,SA532X4XB00273-A95732B-R34-C14,1140
1141,SA532X4XB00273-A95732B-R34-C13,1141
1142,SA532X4XB00273-A95732B-R34-C12,1142
1143,SA532X4XB00273-A95732B-R34-C11,1143
1144,SA532X4XB00273-A95732B-R34-C10,1144
1145,SA532X4XB00273-A95732B-R28-C22,1145
1146,SA532X4XB00273-A95732B-R34-C19,1146
1147,SA532X4XB00273-A95732B-R34-C18,1147
